timestamp,d_ij,d_cpa,t_cpa,uav3_avoid,uav4_avoid,uav3_offset,uav4_offset,uav3_lat,uav3_lon,uav3_alt,uav4_lat,uav4_lon,uav4_alt
1788428462.7298398,847.3312000709402,847.3312000709402,0.0,False,False,1.993,1.9989999999999999,-7.7715867,110.3776145,0.007,-7.768846,110.3847907,0.001
1788428462.9379027,847.3312000709402,847.3312000709402,0.0,False,False,1.993,1.9989999999999999,-7.7715867,110.3776145,0.007,-7.768846,110.3847907,0.001
1788428463.1380918,847.3312000709402,847.3312000709402,0.0,False,False,1.993,1.9989999999999999,-7.7715867,110.3776145,0.007,-7.768846,110.3847907,0.001
1788428463.3402646,847.3312000709402,847.3312000709402,0.0,False,False,1.993,1.9989999999999999,-7.7715867,110.3776145,0.007,-7.768846,110.3847907,0.001
1788428463.5416534,847.3312000709402,847.3312000709402,0.0,False,False,1.993,1.9989999999999999,-7.7715867,110.3776145,0.007,-7.768846,110.3847907,0.001
1788428463.7438502,847.3312000709402,847.3312000709402,0.0,False,False,1.993,1.9989999999999999,-7.7715867,110.3776145,0.007,-7.768846,110.3847907,0.001
1788428463.9453468,847.3312000709402,847.3312000709402,0.0,False,False,1.993,1.9989999999999999,-7.7715867,110.3776145,0.007,-7.768846,110.3847907,0.001
1788428464.1461427,847.3312000709402,847.3312000709402,0.0,False,False,1.993,1.9989999999999999,-7.7715867,110.3776145,0.007,-7.768846,110.3847907,0.001
1788428464.347653,847.3312000709402,847.3312000709402,0.0,False,False,1.993,1.9989999999999999,-7.7715867,110.3776145,0.007,-7.768846,110.3847907,0.001
1788428464.5488355,847.3312000709402,847.3312000709402,0.0,False,False,1.993,1.9989999999999999,-7.7715867,110.3776145,0.007,-7.768846,110.3847907,0.001
1788428464.7647064,847.3312000709402,847.3312000709402,0.0,False,False,1.993,1.9989999999999999,-7.7715867,110.3776145,0.007,-7.768846,110.3847907,0.001
1788428464.9664423,847.3312000709402,847.3312000709402,0.0,False,False,1.993,1.9989999999999999,-7.7715867,110.3776145,0.007,-7.768846,110.3847907,0.001
1788428465.1673465,847.3312000709402,847.3312000709402,0.0,False,False,1.993,1.9989999999999999,-7.7715867,110.3776145,0.007,-7.768846,110.3847907,0.001
1788428465.3692806,847.3312000709402,847.3312000709402,0.0,False,False,1.993,1.9989999999999999,-7.7715867,110.3776145,0.007,-7.768846,110.3847907,0.001
1788428465.570905,847.3312000709402,847.3312000709402,0.0,False,False,1.993,1.9989999999999999,-7.7715867,110.3776145,0.007,-7.768846,110.3847907,0.001
1788428465.7713275,847.3312000709402,847.3312000709402,0.0,False,False,1.993,1.9989999999999999,-7.7715867,110.3776145,0.007,-7.768846,110.3847907,0.001
1788428465.9717932,847.3312000709402,847.3312000709402,0.0,False,False,1.993,1.9989999999999999,-7.7715867,110.3776145,0.007,-7.768846,110.3847907,0.001
1788428466.1740165,847.3312000709402,847.3312000709402,0.0,False,False,1.993,1.9989999999999999,-7.7715867,110.3776145,0.007,-7.768846,110.3847907,0.001
1788428466.3743258,847.3312000709402,847.3312000709402,0.0,False,False,1.993,1.9989999999999999,-7.7715867,110.3776145,0.007,-7.768846,110.3847907,0.001
1788428466.5766494,847.3312000709402,847.3312000709402,0.0,False,False,1.993,1.9989999999999999,-7.7715867,110.3776145,0.007,-7.768846,110.3847907,0.001
1788428466.7860184,847.3312000709402,847.3312000709402,0.0,False,False,1.993,1.9989999999999999,-7.7715867,110.3776145,0.007,-7.768846,110.3847907,0.001
