timestamp,d_ij,d_cpa,t_cpa,uav3_avoid,uav4_avoid,uav3_offset,uav4_offset,uav3_lat,uav3_lon,uav3_alt,uav4_lat,uav4_lon,uav4_alt
1788934481.4246073,0.40400000000000014,0.40400000000000014,0.0,True,True,0.8653039683444298,9.703991360249194,-7.7688459,110.3847906,1.789,-7.7688459,110.3847906,2.193
1788934481.6249483,0.9471293612540748,0.9471293612540748,0.0,True,True,1.0054191755593982,9.893206034515273,-7.7688459,110.3847906,1.789,-7.7688458,110.3847905,2.736
1788934481.8383627,0.9850627610033853,0.38516054200243804,10.0,True,True,0.9198831039844392,9.94914798822059,-7.7688459,110.3847905,2.284,-7.7688458,110.3847905,3.269
1788934482.0509324,0.9170674147060355,0.01111949259687748,2.1325581395348823,True,True,1.6043216730059895,10.263324773515631,-7.7688459,110.3847905,2.825,-7.7688458,110.3847905,3.742
1788934482.2533004,0.7909999999999999,0.0,1.438181818181818,True,True,1.6583664507380753,10.101149701238034,-7.7688458,110.3847905,3.35,-7.7688458,110.3847905,4.141
1788934482.4534957,0.33099999999999996,5.551115123125783e-17,1.273076923076923,True,True,1.9314923892206939,10.029424038639156,-7.7688458,110.3847905,3.81,-7.7688458,110.3847905,4.141
1788934482.6550078,0.653,0.0,1.1660714285714289,True,True,1.8705175209851839,10.000196303940818,-7.7688458,110.3847905,3.81,-7.7688458,110.3847905,4.463
1788934482.8562338,0.5129999999999999,0.009498371475088743,0.9496743229345215,True,True,2.2216996962220508,9.99012143139835,-7.7688458,110.3847905,4.197,-7.7688458,110.3847905,4.71
1788934483.0644753,0.3769999999999998,0.010658907549644958,0.75339728217426,True,True,2.518639089805176,9.988175986460648,-7.7688458,110.3847905,4.508,-7.7688458,110.3847905,4.885
1788934483.2692678,0.2549999999999999,0.007669389719546457,0.5420624151967433,True,True,2.746774225104855,9.989318713356523,-7.7688458,110.3847905,4.742,-7.7688458,110.3847905,4.997
1788934483.4879367,0.08800000000000008,0.0,0.4190476190476194,True,True,2.9112061547429415,9.991345551217064,-7.7688458,110.3847905,4.909,-7.7688458,110.3847905,4.997
1788934483.698045,0.03500000000000014,6.938893903907228e-18,0.17500000000000068,True,True,3.0120446103855203,9.993365186107013,-7.7688458,110.3847905,5.011,-7.7688458,110.3847905,5.046
1788934483.904597,0.027000000000000135,3.469446951953614e-18,0.07500000000000037,True,True,3.0115119043641028,9.995073168425225,-7.7688458,110.3847905,5.011,-7.7688458,110.3847905,5.038
1788934484.1060073,0.04099999999999948,0.04099999999999948,0.0,True,True,3.0502476367603473,3.996897280511059,-7.7688458,110.3847905,5.05,-7.7688458,110.3847905,5.009
1788934484.307346,0.0519999999999996,0.0,2.5999999999999814,True,True,0.20455428790992247,0.21038846254687085,-7.7688458,110.3847905,5.036,-7.7688458,110.3847905,4.984
1788934484.515671,0.03799999999999937,0.0,0.4749999999999921,True,True,3.141973532298925,2.9692608376075693,-7.7688458,110.3847905,5.007,-7.7688458,110.3847905,4.969
1788934484.7172344,0.0129999999999999,0.0,0.32499999999999757,True,True,5.199358159789995,2.9691278132908834,-7.7688458,110.3847905,4.982,-7.7688458,110.3847905,4.969
1788934484.918481,0.017999999999999794,0.0,0.2999999999999966,True,True,6.63954530614501,2.9640627348475905,-7.7688458,110.3847905,4.982,-7.7688458,110.3847905,4.964
1788934485.119964,0.0019999999999997797,0.0,0.04999999999999449,True,True,7.647679913489737,2.9650307298736323,-7.7688458,110.3847905,4.967,-7.7688458,110.3847905,4.965
1788934485.3213942,0.007000000000000561,0.007000000000000561,0.0,True,True,2.3533784289370017,2.353392957574965,-7.7688458,110.3847905,4.962,-7.7688458,110.3847905,4.969
1788934485.5226054,0.01100000000000012,0.01100000000000012,0.0,True,True,1.3526419966649155,1.3526543826124247,-7.7688458,110.3847905,4.963,-7.7688458,110.3847905,4.974
1788934485.7244453,0.007000000000000561,0.007000000000000561,0.0,True,True,2.9670008460258157,3.946849462570728,-7.7688458,110.3847905,4.967,-7.7688458,110.3847905,4.974
1788934485.9323292,0.005999999999999339,0.0,0.599999999999934,True,True,2.97200041385525,5.762793634080892,-7.7688458,110.3847905,4.972,-7.7688458,110.3847905,4.978
1788934486.13377,0.008000000000000007,1.734723475976807e-18,0.8000000000000009,True,True,2.97200020278908,7.0339552717377325,-7.7688458,110.3847905,4.972,-7.7688458,110.3847905,4.98
1788934486.3350713,0.005000000000000782,0.0,0.5000000000000782,True,True,2.975000099266449,7.92376859324225,-7.7688458,110.3847905,4.975,-7.7688458,110.3847905,4.98
1788934486.541519,0.004999999999999893,0.0,0.49999999999998934,True,True,2.976000048624216,8.546637976162401,-7.7688458,110.3847905,4.976,-7.7688458,110.3847905,4.981
1788934486.7451403,0.008000000000000007,0.0,0.8000000000000007,True,True,2.976000023825866,8.98264656641005,-7.7688458,110.3847905,4.976,-7.7688458,110.3847905,4.984
1788934486.9486437,0.006999999999999673,8.673617379884035e-19,0.6999999999999672,True,True,2.977000011670753,9.287852588865263,-7.7688458,110.3847905,4.977,-7.7688458,110.3847905,4.984
1788934487.1546273,0.008999999999999453,0.0,0.8999999999999453,True,True,2.977000005718669,9.501496808674954,-7.7688458,110.3847905,4.977,-7.7688458,110.3847905,4.986
1788934487.356027,0.008000000000000007,0.008000000000000007,0.0,True,True,2.9800000027993274,9.651047764407517,-7.7688458,110.3847905,4.98,-7.7688458,110.3847905,4.988
1788934487.5643415,0.017106814887991584,0.017106814887991584,0.0,True,True,6.700094959107103,11.453041091436384,-7.7688458,110.3847905,4.982,-7.7688459,110.3847905,4.995
1788934487.7726803,0.061550481091292415,0.061550481091292415,0.0,True,True,10.5824225022854,14.131017111578165,-7.7688458,110.3847905,4.985,-7.7688463,110.3847904,5.009
1788934487.9826987,0.04791318895088806,0.04791318895088806,0.0,True,True,13.418883588599536,16.39255248220542,-7.7688459,110.3847905,4.995,-7.7688463,110.3847904,5.009
1788934488.1897001,0.09105242063558464,0.09105242063558464,0.0,True,True,15.449516765592778,18.108109231024276,-7.7688462,110.3847904,5.019,-7.768847,110.3847903,5.035
1788934488.3907003,0.24216537524575515,0.24216537524575515,0.0,True,True,16.878047302406088,19.35416932198967,-7.7688462,110.3847904,5.019,-7.7688483,110.3847901,5.074
1788934488.6001527,0.35410051761603817,0.35410051761603817,0.0,True,True,17.679099814252783,20.0,-7.7688469,110.3847902,5.061,-7.76885,110.3847898,5.129
1788934488.801962,0.4977099713817569,0.4977099713817569,0.0,True,True,17.844684273522294,20.0,-7.768848,110.3847898,5.125,-7.7688524,110.3847894,5.205
1788934489.004059,0.6636959287677958,0.6636959287677958,0.0,True,True,17.961703845806564,20.0,-7.7688496,110.3847894,5.218,-7.7688555,110.3847889,5.302
1788934489.2051547,0.40320716146725855,0.40320716146725855,0.0,True,True,19.412906130757587,19.533541426678408,-7.7688519,110.3847887,5.345,-7.7688555,110.3847889,5.302
1788934489.4060109,0.8499092807063952,0.8499092807063952,0.0,True,True,19.453211291807563,20.0,-7.7688519,110.3847887,5.345,-7.7688595,110.3847883,5.424
1788934489.6152885,1.0813008569242404,1.0813008569242404,0.0,True,True,19.6748334756255,20.0,-7.7688547,110.3847879,5.508,-7.7688644,110.3847876,5.577
1788934489.821393,1.3242097889462274,1.3242097889462274,0.0,True,True,19.97160851156842,19.999999999999996,-7.7688584,110.3847869,5.715,-7.7688703,110.3847868,5.765
1788934490.024369,1.612405822760225,1.612405822760225,0.0,True,True,18.728618435932063,20.000000000000004,-7.7688629,110.3847857,5.972,-7.7688774,110.3847857,5.988
1788934490.2254415,1.9241352311006281,1.9241352311006281,0.0,True,True,15.835524629529338,19.906808258628654,-7.7688684,110.3847842,6.284,-7.7688857,110.3847844,6.248
1788934490.43954,1.9241352311006281,1.9241352311006281,0.0,True,True,13.82160653823708,19.80345221958114,-7.7688684,110.3847842,6.284,-7.7688857,110.3847844,6.248
1788934490.6409373,2.260369175156037,2.260369175156037,0.0,True,True,11.341766931159333,17.440774196363968,-7.7688748,110.3847824,6.651,-7.7688951,110.3847829,6.546
1788934490.8562279,2.6551843823870986,2.6551843823870986,0.0,True,True,8.951672530724341,14.383757792411977,-7.7688821,110.3847803,7.069,-7.7689059,110.3847813,6.884
1788934491.0584164,3.084780431401686,3.084780431401686,0.0,True,True,6.901232358497602,11.433563262229256,-7.7688901,110.3847781,7.532,-7.7689177,110.3847795,7.261
1788934491.2592194,3.5718850462600624,3.5718850462600624,0.0,True,True,5.232332224247158,8.866572295169881,-7.7688988,110.3847756,8.037,-7.7689307,110.3847775,7.673
1788934491.4607158,2.723271041033308,2.723271041033308,0.0,True,True,4.5455400417333784,8.119637033939584,-7.768908,110.3847731,8.573,-7.7689307,110.3847775,7.673
1788934491.662127,4.145949044174568,4.145949044174568,0.0,True,True,3.4353020976928055,6.227657099860581,-7.768908,110.3847731,8.573,-7.768945,110.3847753,8.122
1788934491.8631186,4.795089864793204,4.795089864793204,0.0,True,True,2.5644525766036237,4.702125123553399,-7.7689176,110.3847704,9.132,-7.7689604,110.3847728,8.609
1788934492.0720155,5.499831276813782,5.499831276813782,0.0,True,True,1.8980521151646732,3.5123190590841533,-7.7689275,110.3847675,9.71,-7.7689766,110.3847702,9.117
1788934492.2739933,6.248390296397333,6.248390296397333,0.0,True,True,1.3967075122139145,2.604631643953176,-7.7689379,110.3847645,10.302,-7.7689937,110.3847676,9.648
1788934492.475106,5.2346810144635665,5.2346810144635665,0.0,True,True,1.0963299020126192,2.0787439948918056,-7.7689484,110.3847615,10.904,-7.7689937,110.3847676,9.648
1788934492.6756198,5.991150737567853,5.991150737567853,0.0,True,True,0.8447194546142344,1.621351416221994,-7.7689592,110.3847585,11.508,-7.7690114,110.3847648,10.196
1788934492.8768923,7.894961164444836,7.894961164444836,0.0,True,True,0.6227456395449291,1.202296390051249,-7.7689592,110.3847585,11.508,-7.7690298,110.384762,10.764
1788934493.078556,8.814920757801836,8.814920757801836,0.0,True,True,0.45756983163695475,0.8879702974101544,-7.7689699,110.3847555,12.109,-7.7690488,110.384759,11.345
1788934493.286647,9.757807593489524,9.757807593489524,0.0,True,True,0.3355467354189578,0.6542315662408981,-7.7689808,110.3847524,12.71,-7.7690682,110.3847561,11.935
1788934493.4887433,10.71059153411398,10.71059153411398,0.0,True,True,0.2458681668816573,0.4814843849397419,-7.7689919,110.3847494,13.314,-7.7690879,110.384753,12.533
1788934493.689384,9.580551525717368,9.580551525717368,0.0,True,True,0.18833671129957827,0.37184794100524904,-7.7690029,110.3847463,13.915,-7.7690879,110.384753,12.533
1788934493.89852,11.708524753051261,11.708524753051261,0.0,True,True,0.1398075345248308,0.2773618834488526,-7.7690029,110.3847463,13.915,-7.7691079,110.38475,13.136
1788934494.0989065,12.717115011069634,12.717115011069634,0.0,True,True,20.0,0.20673738912967646,-7.769014,110.3847433,14.518,-7.7691281,110.3847469,13.744
1788934494.3006349,13.70476975814318,13.70476975814318,0.0,True,True,20.0,0.15419576169782737,-7.7690251,110.3847402,15.121,-7.7691481,110.3847438,14.344
1788934494.5020928,14.681858343075818,14.681858343075818,0.0,True,True,17.063765384108564,20.0,-7.7690363,110.3847371,15.725,-7.7691681,110.3847407,14.94
1788934494.703539,13.491104046291039,13.491104046291039,0.0,True,True,13.690118125288546,20.0,-7.7690476,110.384734,16.33,-7.7691681,110.3847407,14.94
1788934494.9048085,15.659230609566677,15.659230609566677,0.0,True,True,12.240024027774018,19.999999999999996,-7.7690476,110.384734,16.33,-7.7691882,110.3847376,15.535
1788934495.1060524,16.681012157097836,16.681012157097836,0.0,True,True,9.933594244533392,20.0,-7.7690588,110.3847309,16.935,-7.7692086,110.3847345,16.133
1788934495.308927,17.69212754615259,17.69212754615259,0.0,True,True,7.918030898004893,19.999999999999996,-7.7690701,110.3847277,17.543,-7.769229,110.3847314,16.733
1788934495.5157363,18.691967758764793,18.691967758764793,0.0,True,True,6.10785224086594,20.0,-7.7690815,110.3847246,18.156,-7.7692494,110.3847282,17.333
1788934495.7230332,17.488044687682684,17.488044687682684,0.0,True,True,4.454665321243053,20.0,-7.7690928,110.3847214,18.766,-7.7692494,110.3847282,17.333
1788934495.9233267,19.714193999823404,19.714193999823404,0.0,True,True,4.210948056777352,20.0,-7.7690928,110.3847214,18.766,-7.7692699,110.3847251,17.939
1788934496.1270175,20.758007375123555,20.758007375123555,0.0,True,True,2.738269474060174,20.000000000000004,-7.7691041,110.3847183,19.375,-7.7692906,110.3847219,18.551
1788934496.3282278,21.791277461204,21.791277461204,0.0,True,True,1.313826299694653,20.0,-7.7691154,110.3847151,19.985,-7.7693112,110.3847187,19.158
1788934496.5296168,22.80240337496748,22.80240337496748,0.0,True,True,0.005923843715377156,18.872846163157938,-7.7691268,110.384712,20.597,-7.7693317,110.3847156,19.767
1788934496.7309482,23.81373345910758,23.81373345910758,0.0,True,True,0.9124167588073243,16.45949376811482,-7.7691381,110.3847088,21.21,-7.7693521,110.3847124,20.373
1788934496.9392827,22.59805657197165,22.59805657197165,0.0,True,True,1.5497267030048139,16.377068565663162,-7.7691494,110.3847057,21.826,-7.7693521,110.3847124,20.373
1788934497.1408772,24.83608587092772,24.83608587092772,0.0,True,True,1.0845822791968605,14.014438722693212,-7.7691494,110.3847057,21.826,-7.7693726,110.3847093,20.986
1788934497.3421729,25.858359232584473,25.858359232584473,0.0,True,True,1.6630035691722003,11.680111581241542,-7.7691606,110.3847026,22.44,-7.769393,110.3847062,21.601
1788934497.5428083,26.86985673214556,26.86985673214556,0.0,True,True,2.077503600969968,9.35623617074713,-7.7691719,110.3846994,23.061,-7.7694134,110.384703,22.214
1788934497.7504745,27.8924357426689,27.8924357426689,0.0,True,True,2.3656467353751056,7.031515187291311,-7.7691832,110.3846963,23.682,-7.7694339,110.3846999,22.829
1788934497.9542947,26.671312124880288,26.671312124880288,0.0,True,True,2.5693464409284688,7.0176615115727135,-7.7691945,110.3846931,24.302,-7.7694339,110.3846999,22.829
1788934498.1556022,28.948149660186534,28.948149660186534,0.0,True,True,1.7985133989427324,4.668393488007104,-7.7691945,110.3846931,24.302,-7.7694547,110.3846967,23.451
1788934498.3561146,29.948623479547894,29.948623479547894,0.0,True,True,2.162913348014644,2.3896512887724715,-7.7692057,110.38469,24.92,-7.7694749,110.3846936,24.061
1788934498.557467,30.927029656207452,30.927029656207452,0.0,True,True,2.410491984283568,0.14591888451276067,-7.7692168,110.3846869,25.532,-7.7694948,110.3846905,24.66
1788934498.7654483,31.872410953839488,31.872410953839488,0.0,True,True,2.5592358417104326,1.4166578312954514,-7.7692276,110.3846839,26.13,-7.7695141,110.3846876,25.239
1788934498.966985,30.744548754982947,30.744548754982947,0.0,True,True,2.631292211023084,0.9916604853782651,-7.769238,110.384681,26.706,-7.7695141,110.3846876,25.239
1788934499.168783,32.80634754066214,32.80634754066214,0.0,True,True,1.8419045554777864,2.174476739706833,-7.769238,110.384681,26.706,-7.7695329,110.3846847,25.803
1788934499.3698058,33.706814858745666,33.706814858745666,0.0,True,True,2.089595267802746,2.9397310557989575,-7.7692479,110.3846782,27.251,-7.7695509,110.3846819,26.341
1788934499.5712452,34.58480466183221,34.58480466183221,0.0,True,True,2.2138543101094155,3.412692495911485,-7.7692572,110.3846756,27.76,-7.7695681,110.3846792,26.848
1788934499.772814,35.429218315979455,35.429218315979455,0.0,False,False,2.2517117250162557,3.672183701798942,-7.7692659,110.3846732,28.228,-7.7695844,110.3846767,27.324
1788934499.9742067,34.590245780579615,34.590245780579615,0.0,False,False,2.1990825830147616,2.5705285927369643,-7.7692736,110.384671,28.643,-7.7695844,110.3846767,27.324
1788934500.1754296,35.5196251348873,35.5196251348873,0.0,False,False,2.088554360798503,2.9968713617532488,-7.7692804,110.3846691,29.001,-7.7695996,110.3846743,27.763
1788934500.3767734,37.072315238594584,37.072315238594584,0.0,False,False,1.4619880542915726,3.2071726874219473,-7.7692804,110.3846691,29.001,-7.7696137,110.3846722,28.163
1788934500.5783756,37.826586684884575,37.826586684884575,0.0,False,False,1.4914003452273312,3.2378064683318897,-7.7692862,110.3846675,29.294,-7.7696263,110.3846702,28.515
1788934500.782745,38.558486547209725,38.558486547209725,0.0,False,False,1.4253700164087004,3.156898703926021,-7.7692909,110.3846661,29.523,-7.7696376,110.3846684,28.822
1788934500.98292,39.245885115936964,39.245885115936964,0.0,False,False,1.2883858904813592,2.981345638228815,-7.7692945,110.3846651,29.693,-7.7696474,110.3846669,29.086
1788934501.1905203,38.948321171629715,38.948321171629715,0.0,False,False,1.1208839581652437,2.0869419469111437,-7.7692972,110.3846643,29.814,-7.7696474,110.3846669,29.086
1788934501.3907592,39.88906150238817,39.88906150238817,0.0,False,False,0.78461877075813,2.1300211453923827,-7.7692972,110.3846643,29.814,-7.7696559,110.3846656,29.31
1788934501.592234,40.465926639880344,40.465926639880344,0.0,False,False,0.7041459391415453,2.0501269883882633,-7.7692991,110.3846637,29.895,-7.769663,110.3846645,29.493
1788934501.795846,40.95424060547783,40.95424060547783,0.0,False,False,0.5965627461981488,1.8841516423211064,-7.7693004,110.3846634,29.945,-7.7696687,110.3846636,29.639
1788934501.995981,40.88773807783509,40.88773807783509,0.0,False,False,0.4667277919395991,1.3189061496306507,-7.769301,110.3846632,29.97,-7.7696687,110.3846636,29.639
1788934502.1968145,41.354011187188306,41.354011187188306,0.0,False,False,0.3438059392349597,1.2699419082711103,-7.7693012,110.3846631,29.978,-7.7696731,110.3846629,29.753
1788934502.3994,41.720642654962596,41.720642654962596,0.0,False,False,0.24066415737901448,1.1486956407506819,-7.7693012,110.3846631,29.978,-7.7696764,110.3846624,29.838
1788934502.6058908,41.97633409709789,41.97633409709789,0.0,False,False,0.15890753115573936,0.9768589306786853,-7.7693011,110.3846632,29.977,-7.7696786,110.3846621,29.898
1788934502.8143127,42.13201407682659,42.13201407682659,0.0,False,False,0.10371798596621322,0.7861573380336992,-7.769301,110.3846632,29.971,-7.7696799,110.3846619,29.938
1788934503.022717,42.23215724547884,42.23215724547884,0.0,False,False,0.048052214273266586,0.5976402593515235,-7.7693007,110.3846633,29.968,-7.7696805,110.3846618,29.96
1788934503.2243288,42.25439588269447,42.25439588269447,0.0,False,False,0.01893406271488774,0.4183481815491022,-7.7693005,110.3846633,29.967,-7.7696805,110.3846618,29.96
1788934503.4243193,42.26555941465489,41.56716171343926,10.0,False,False,0.012085109633425371,0.3005413042040122,-7.7693005,110.3846634,29.967,-7.7696806,110.3846618,29.971
1788934503.6267345,42.2321569139782,40.23265758142745,10.0,False,False,0.008459576740309107,0.18619818007184616,-7.7693005,110.3846634,29.967,-7.7696803,110.3846619,29.973
1788934503.8282208,42.165440233138575,39.466535969509415,10.0,False,False,0.01044880502630779,0.083061905736037,-7.7693005,110.3846635,29.967,-7.7696797,110.384662,29.971
1788934504.029511,42.09868179274405,39.49929034363065,10.0,False,False,0.007314163491014235,0.011284377547655032,-7.7693005,110.3846635,29.968,-7.7696791,110.3846621,29.968
1788934504.2313266,42.08756237470177,39.58816885026575,10.0,False,False,0.011462364311851622,0.00789906428453121,-7.7693006,110.3846635,29.968,-7.7696791,110.3846621,29.968
1788934504.4395256,42.031926346314656,40.43198626424883,10.0,False,False,0.008023655008098072,0.034545612211019046,-7.7693006,110.3846635,29.968,-7.7696786,110.3846622,29.966
1788934504.6425831,41.99853218492354,41.79833650246973,10.0,False,False,0.005616558499551656,0.048745627497240124,-7.7693006,110.3846635,29.968,-7.7696783,110.3846623,29.963
1788934504.8489096,41.998568597922045,41.998568597922045,0.0,False,False,0.01727059669156121,0.03704058816825593,-7.7693006,110.3846637,29.968,-7.7696783,110.3846624,29.961
1788934505.0507395,41.99856877649956,41.99856877649956,0.0,False,False,0.012089417684093213,0.02592841171777883,-7.7693006,110.3846637,29.968,-7.7696783,110.3846624,29.96
1788934505.2518263,41.998499614498805,41.998499614498805,0.0,False,False,0.008462592378864868,0.028795187077033275,-7.7693006,110.3846637,29.968,-7.7696783,110.3846626,29.959
1788934505.4601476,41.998499840697356,41.998499840697356,0.0,False,False,0.005923814665205322,0.02015663095392329,-7.7693006,110.3846637,29.969,-7.7696783,110.3846626,29.959
1788934505.668895,41.998499840697356,41.998499840697356,0.0,False,False,0.004146670265643876,0.01410964166774729,-7.7693006,110.3846637,29.969,-7.7696783,110.3846626,29.959
1788934505.8701189,42.00965228897374,42.00965228897374,0.0,False,False,0.010567057924881454,0.008513065515646921,-7.7693006,110.3846638,29.969,-7.7696784,110.3846626,29.96
1788934506.0711124,42.00961867978684,42.00961867978684,0.0,False,False,0.0073969405474170755,0.013547874882426869,-7.7693006,110.3846638,29.968,-7.7696784,110.3846627,29.961
1788934506.2864234,42.00958786478371,42.00958786478371,0.0,False,False,0.005177858383191955,0.017166037401226332,-7.7693006,110.3846638,29.966,-7.7696784,110.3846628,29.963
1788934506.489084,42.00961809659158,42.00961809659158,0.0,False,False,0.011332528028333613,0.012016226180858383,-7.7693006,110.3846639,29.964,-7.7696784,110.3846628,29.964
1788934506.7032661,42.00972646161276,42.00972646161276,0.0,False,False,0.031068322051592486,0.008411358326600837,-7.7693006,110.3846642,29.963,-7.7696784,110.3846628,29.964
1788934506.909676,42.00972649731877,42.00972649731877,0.0,False,False,0.021747825436114757,0.005887950828620661,-7.7693006,110.3846642,29.963,-7.7696784,110.3846628,29.965
1788934507.1127255,41.99890193622827,41.99890193622827,0.0,False,False,0.06149649298898556,0.008567090492173478,-7.7693006,110.3846648,29.963,-7.7696783,110.3846628,29.966
1788934507.327959,42.01083182600071,42.01083182600071,0.0,False,False,0.12811521387972263,0.005996963344079663,-7.7693005,110.3846659,29.963,-7.7696783,110.3846628,29.967
1788934507.5363944,42.01263473347572,42.01263473347572,0.0,False,False,0.2129809848730678,0.004197874340855128,-7.7693005,110.3846675,29.964,-7.7696783,110.3846628,29.968
1788934507.7449973,42.02743879694082,42.02743879694082,0.0,False,False,0.3189167720464956,0.0029385120381590357,-7.7693004,110.3846697,29.965,-7.7696783,110.3846628,29.968
1788934507.9476557,42.04498773195395,42.04498773195395,0.0,False,False,0.44703054890984517,0.01651076682409356,-7.7693003,110.3846726,29.966,-7.7696783,110.384663,29.969
1788934508.1512072,42.04390229312697,42.04390229312697,0.0,False,False,0.31292138423689186,0.04235590894876558,-7.7693003,110.3846726,29.966,-7.7696783,110.3846634,29.97
1788934508.3627095,42.0746982241347,42.0746982241347,0.0,False,False,0.5047980606699982,0.09904961353293527,-7.7693001,110.3846763,29.967,-7.7696783,110.3846643,29.971
1788934508.572504,42.109912487772974,42.109912487772974,0.0,False,False,0.7084602907112868,0.16959157714052214,-7.7692999,110.3846809,29.969,-7.7696783,110.3846656,29.971
1788934508.7793708,42.13930537807433,42.13930537807433,0.0,False,False,0.9280759419848456,0.26537218124600676,-7.7692997,110.3846865,29.971,-7.7696782,110.3846675,29.971
1788934508.9830859,42.195475602614586,42.195475602614586,0.0,False,False,1.143779638187548,0.38623124732430864,-7.7692994,110.3846929,29.973,-7.7696782,110.3846701,29.972
1788934509.1833014,42.28251712175,42.28251712175,0.0,False,False,1.3487088010743677,0.27036187332533906,-7.7692991,110.3847,29.976,-7.7696782,110.3846701,29.972
1788934509.3840966,42.24465308647564,42.24465308647564,0.0,False,False,0.9440961610814068,0.443861258220608,-7.7692991,110.3847,29.976,-7.7696781,110.3846734,29.973
1788934509.5922618,42.29532480130618,42.29532480130618,0.0,False,False,1.2551625315807242,0.6347084007793002,-7.7692988,110.3847077,29.978,-7.769678,110.3846776,29.974
1788934509.7942722,42.322522965133004,42.322522965133004,0.0,False,False,1.5111533838849887,0.8456086135509765,-7.7692986,110.3847159,29.98,-7.7696778,110.3846828,29.974
1788934509.9958618,42.36026297553394,42.36026297553394,0.0,False,False,1.729174140436192,1.054918366777958,-7.7692983,110.3847246,29.982,-7.7696776,110.3846888,29.976
1788934510.2029355,42.49848145637241,42.49848145637241,0.0,False,False,1.9126192739178243,0.7384428574576948,-7.769298,110.3847337,29.984,-7.7696776,110.3846888,29.976
1788934510.4055996,42.38351874215611,42.38351874215611,0.0,False,False,1.3388334936587045,1.04954530181787,-7.769298,110.3847337,29.984,-7.7696773,110.3846957,29.978
1788934510.6066406,42.42454963626377,42.42454963626377,0.0,False,False,1.655074970880049,1.3209932026439144,-7.7692976,110.384743,29.985,-7.7696771,110.3847033,29.98
1788934510.8107505,42.45296180299096,42.45296180299096,0.0,False,False,1.8915738860205695,1.541855773590913,-7.7692973,110.3847525,29.986,-7.7696769,110.3847113,29.982
1788934511.0115247,42.475935845697116,42.475935845697116,0.0,False,False,2.0571284240877667,1.7350124201288968,-7.769297,110.384762,29.987,-7.7696767,110.3847198,29.983
1788934511.211947,42.63773842728079,42.63773842728079,0.0,False,False,2.180726458659602,1.2145086956571125,-7.7692967,110.3847716,29.989,-7.7696767,110.3847198,29.983
